"","V1A11","V1A12","V1A13","V1A14","V2","V3A31","V3A32","V3A33","V3A34","V4A41","V4A410","V4A42","V4A43","V4A44","V4A45","V4A46","V4A48","V4A49","V5","V6A62","V6A63","V6A64","V6A65","V7A72","V7A73","V7A74","V7A75","V8","V9A92","V9A93","V9A94","V10A102","V10A103","V11","V12A122","V12A123","V12A124","V13","V14A142","V14A143","V15A152","V15A153","V16","V17A172","V17A173","V17A174","V18","V19A192","V20A202"
"943",0,0,0,1,24,0,1,0,0,0,0,1,0,0,0,0,0,0,929,0,0,0,1,0,0,1,0,4,0,1,0,0,0,2,0,1,0,31,1,0,1,0,1,0,1,0,1,1,0
"944",0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,42,0,1,1,0,3,1,0,0,2,0,0
"945",1,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,1845,0,0,0,0,1,0,0,0,4,1,0,0,0,1,1,1,0,0,46,0,1,0,0,1,0,1,0,1,0,0
"946",0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,8358,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,30,0,1,1,0,2,0,1,0,1,0,0
"947",1,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,3349,0,1,0,0,1,0,0,0,4,0,1,0,0,0,4,0,0,1,30,0,1,0,1,1,0,1,0,2,1,0
"948",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,1,0,0,0,0,4,0,1,0,0,0,4,0,0,1,38,0,1,1,0,1,0,0,1,1,1,0
"949",0,0,0,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1533,0,0,0,0,1,0,0,0,4,0,0,1,1,0,1,1,0,0,43,0,1,1,0,1,1,0,0,2,0,0
"950",0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,3621,1,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,1,0,31,0,1,1,0,2,0,1,0,1,0,0
"951",0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,1,3590,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,1,0,40,0,1,1,0,3,0,0,0,2,1,0
"952",1,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,2145,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,24,0,1,1,0,2,0,1,0,1,1,0
"953",0,1,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,4113,0,1,0,0,1,0,0,0,3,1,0,0,0,0,4,0,1,0,28,0,1,0,0,1,0,1,0,1,0,0
"954",0,0,0,1,36,0,1,0,0,0,0,1,0,0,0,0,0,0,10974,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,1,0,26,0,1,1,0,2,0,0,1,1,1,0
"955",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1893,0,0,0,0,0,1,0,0,4,1,0,0,0,1,4,1,0,0,29,0,1,1,0,1,0,1,0,1,1,0
"956",1,0,0,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,1231,0,0,1,0,0,0,0,1,4,1,0,0,0,0,4,1,0,0,57,0,1,0,0,2,0,0,1,1,1,0
"957",0,0,1,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,3656,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,1,0,0,49,1,0,1,0,2,1,0,0,1,0,0
"958",0,1,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1154,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,0,0,37,0,1,1,0,3,1,0,0,1,0,0
"959",1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,4006,0,0,0,0,0,1,0,0,3,0,1,0,0,0,2,0,1,0,45,0,1,1,0,1,1,0,0,1,0,0
"960",0,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,3069,1,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,30,0,1,0,1,1,0,1,0,1,0,0
"961",0,0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1740,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,30,0,1,0,0,2,0,1,0,1,0,0
"962",0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,2353,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,47,0,1,1,0,2,0,1,0,1,0,0
"963",0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,0,0,0,1,0,1,0,0,3,0,1,0,0,0,2,0,0,1,29,0,1,1,0,1,0,1,0,1,0,0
"964",0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,2397,0,1,0,0,0,0,0,1,3,0,1,0,0,0,2,0,1,0,35,0,0,1,0,2,0,1,0,1,1,0
"965",0,1,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,454,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,1,0,0,22,0,1,1,0,1,1,0,0,1,0,0
"966",0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1715,0,0,0,1,0,1,0,0,4,1,0,0,0,0,1,0,1,0,26,0,1,1,0,1,0,1,0,1,0,0
"967",0,1,0,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,2520,0,1,0,0,0,1,0,0,4,0,1,0,0,0,2,1,0,0,23,0,1,1,0,2,1,0,0,1,0,0
"968",0,0,0,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,3568,0,0,0,0,0,0,0,1,4,1,0,0,0,0,2,0,1,0,54,0,0,0,0,1,0,0,1,1,1,0
"969",0,0,0,1,42,0,1,0,0,0,0,0,1,0,0,0,0,0,7166,0,0,0,1,0,0,1,0,2,0,0,1,0,0,4,1,0,0,29,0,1,0,0,1,0,1,0,1,1,0
"970",1,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,40,0,1,1,0,2,1,0,0,2,0,0
"971",0,1,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1514,1,0,0,0,0,1,0,0,4,0,1,0,0,1,2,0,0,0,22,0,1,1,0,1,0,1,0,1,0,0
"972",0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,7393,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,1,0,0,43,0,1,1,0,1,1,0,0,2,0,0
"973",1,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,0,1,29,0,1,0,0,2,0,0,0,1,0,0
"974",1,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,7297,0,0,0,0,0,0,0,1,4,0,1,0,1,0,4,0,0,1,36,0,1,0,0,1,0,1,0,1,0,0
"975",0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,2831,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2,0,1,0,33,0,1,1,0,1,0,1,0,1,1,0
"976",0,0,1,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1258,0,1,0,0,0,1,0,0,3,1,0,0,0,0,3,0,1,0,57,0,1,1,0,1,1,0,0,1,0,0
"977",0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,753,0,0,0,0,0,1,0,0,2,1,0,0,0,1,3,0,0,0,64,0,1,1,0,1,0,1,0,1,0,0
"978",0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,1,2427,0,0,0,1,0,0,0,1,4,0,1,0,0,0,2,1,0,0,42,0,1,1,0,2,0,1,0,1,0,0
"979",0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,2538,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,47,0,1,1,0,2,1,0,0,2,0,0
"980",0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1264,1,0,0,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,25,0,1,0,0,1,0,1,0,1,0,0
"981",0,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,8386,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,0,49,0,1,1,0,1,0,1,0,1,0,0
"982",0,0,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,1,4844,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,33,0,0,0,0,1,0,0,1,1,1,0
"983",0,0,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,2923,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,28,0,0,1,0,1,0,0,1,1,1,0
"984",1,0,0,0,36,0,1,0,0,1,0,0,0,0,0,0,0,0,8229,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,1,0,0,26,0,1,1,0,1,0,1,0,2,0,0
"985",0,0,0,1,24,0,0,0,1,0,0,1,0,0,0,0,0,0,2028,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,0,30,0,1,1,0,2,1,0,0,1,0,0
"986",1,0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,1433,0,0,0,0,0,1,0,0,4,1,0,0,0,0,3,1,0,0,25,0,1,0,0,2,0,1,0,1,0,0
"987",0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,6289,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,33,0,1,1,0,2,0,1,0,1,0,0
"988",0,0,0,1,13,0,1,0,0,0,0,0,1,0,0,0,0,0,1409,1,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,64,0,1,1,0,1,0,1,0,1,0,0
"989",1,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,6579,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,1,29,0,1,0,1,1,0,0,1,1,1,0
"990",0,1,0,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,1743,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,1,0,0,48,0,1,1,0,2,1,0,0,1,0,0
"991",0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,1,0,0,3565,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,0,37,0,1,1,0,2,1,0,0,2,0,0
"992",0,0,0,1,15,1,0,0,0,0,0,0,1,0,0,0,0,0,1569,1,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,34,0,0,1,0,1,1,0,0,2,0,0
"993",1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1936,0,0,0,1,0,0,1,0,2,0,0,1,0,0,4,0,1,0,23,0,1,0,0,2,1,0,0,1,0,0
"994",1,0,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,3959,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,1,0,0,30,0,1,1,0,1,0,0,1,1,1,0
"995",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,2390,0,0,0,1,0,0,0,1,4,0,1,0,0,0,3,0,1,0,50,0,1,1,0,1,0,1,0,1,1,0
"996",0,0,0,1,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1736,0,0,0,0,0,0,1,0,3,1,0,0,0,0,4,0,0,0,31,0,1,1,0,1,1,0,0,1,0,0
"997",1,0,0,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,3857,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,1,0,0,40,0,1,1,0,1,0,0,1,1,1,0
"998",0,0,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,804,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,38,0,1,1,0,1,0,1,0,1,0,0
"999",1,0,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,0,1845,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,1,23,0,1,0,1,1,0,1,0,1,1,0
"1000",0,1,0,0,45,0,0,0,1,1,0,0,0,0,0,0,0,0,4576,1,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,1,0,27,0,1,1,0,1,0,1,0,1,0,0
